SaleKey,SaleID,DateKey,ProductKey,GeoKey,ChannelKey,CustomerKey,UnitPriceUSD,DiscountPct,UnitsSold,DiscountedPriceUSD,RevenueUSD,Currency,FXRateToUSD,RevenueLocalCurrency,CustomerRating,ReturnStatus
10646,APPL-00001262,20241012,1157,50,21,63,2404.10,0.00,1,2404.10,2404.10,BRL,4.970000,11948.38,4.00,Kept
10647,APPL-00003978,20241012,1090,186,40,21,1182.22,2.00,1,1158.58,1158.58,INR,83.500000,96741.43,3.92,Kept
10648,APPL-00004725,20241012,1170,234,8,35,129.02,7.00,1,119.99,119.99,EUR,0.920000,110.39,3.40,Kept
10649,APPL-00000695,20241012,1171,26,8,98,37.45,0.00,1,37.45,37.45,EUR,0.920000,34.45,3.93,Kept
10650,APPL-00006529,20241012,268,306,34,77,1162.20,7.00,1,1080.85,1080.85,NGN,1550.000000,1675317.50,4.00,Kept
10651,APPL-00005371,20241012,943,264,34,104,1263.21,3.00,7,1225.31,8577.17,KES,129.000000,1106454.93,3.96,Kept
10652,APPL-00004455,20241012,895,220,35,58,963.44,0.00,1,963.44,963.44,EUR,0.920000,886.36,4.60,Kept
10653,APPL-00010085,20241012,7,446,34,84,168.45,0.00,2,168.45,336.90,THB,35.200000,11858.88,3.90,Kept
10654,APPL-00006847,20241012,5,320,29,56,164.19,5.00,1,155.98,155.98,NOK,10.650000,1661.19,4.60,Kept
10655,APPL-00008557,20241012,67,382,19,77,101.09,2.00,1,99.07,99.07,SGD,1.340000,132.75,4.00,Kept
10656,APPL-00001657,20241012,83,73,8,98,1381.99,0.00,1,1381.99,1381.99,CAD,1.360000,1879.51,3.90,Kept
10657,APPL-00004117,20241013,77,204,14,77,1247.54,2.00,3,1222.59,3667.77,INR,83.500000,306258.79,3.50,Kept
10658,APPL-00000648,20241013,156,24,11,133,624.82,0.00,1,624.82,624.82,EUR,0.920000,574.83,4.40,Kept
10659,APPL-00003622,20241013,59,170,15,21,789.48,2.00,2,773.69,1547.38,EUR,0.920000,1423.59,4.06,Kept
10660,APPL-00008558,20241013,44,382,40,77,282.21,2.00,4,276.57,1106.28,SGD,1.340000,1482.42,3.40,Kept
10661,APPL-00006576,20241013,5,308,5,7,168.24,0.00,2,168.24,336.48,NGN,1550.000000,521544.00,3.80,Kept
10662,APPL-00007964,20241013,611,366,20,66,952.28,0.00,1,952.28,952.28,RUB,91.500000,87133.62,4.10,Kept
10663,APPL-00000030,20241013,555,1,17,23,797.75,0.00,2,797.75,1595.50,ARS,907.000000,1447118.50,4.50,Kept
10664,APPL-00005493,20241013,1170,268,21,28,135.68,0.00,1,135.68,135.68,MYR,4.710000,639.05,4.10,Kept
10665,APPL-00001990,20241013,1173,87,22,7,40.72,0.00,6,40.72,244.32,CNY,7.240000,1768.88,4.50,Kept
10666,APPL-00002078,20241013,1111,96,1,119,1345.34,0.00,5,1345.34,6726.70,CNY,7.240000,48701.31,4.60,Kept
10667,APPL-00011270,20241013,1153,511,6,14,2505.55,0.00,1,2505.55,2505.55,USD,1.000000,2505.55,3.60,Kept
10668,APPL-00001307,20241013,1160,52,8,21,99.91,0.00,1,99.91,99.91,BRL,4.970000,496.55,3.95,Exchanged
10669,APPL-00001003,20241014,438,37,7,52,828.49,10.00,1,745.64,745.64,EUR,0.920000,685.99,4.03,Kept
10670,APPL-00009324,20241014,869,416,20,72,1038.81,5.00,4,986.87,3947.48,SEK,10.550000,41645.91,4.20,Kept
10671,APPL-00004311,20241014,667,214,38,71,850.79,0.00,2,850.79,1701.58,IDR,15700.000000,26714806.00,3.40,Kept
10672,APPL-00008893,20241014,981,394,16,61,423.24,3.00,3,410.54,1231.62,KRW,1328.000000,1635591.36,4.20,Kept
10673,APPL-00009742,20241014,1042,433,37,42,625.23,5.00,3,593.97,1781.91,CHF,0.880000,1568.08,4.90,Kept
10674,APPL-00000224,20241014,1085,7,18,49,1056.55,0.00,1,1056.55,1056.55,ARS,907.000000,958290.85,4.90,Exchanged
10675,APPL-00005425,20241014,1077,266,11,133,6685.13,10.00,2,6016.62,12033.24,MYR,4.710000,56676.56,3.90,Kept
10676,APPL-00010004,20241014,1071,443,12,49,7330.00,3.00,1,7110.10,7110.10,TWD,31.800000,226101.18,4.00,Kept
10677,APPL-00009382,20241014,1066,418,18,112,6665.77,0.00,1,6665.77,6665.77,SEK,10.550000,70323.87,3.40,Kept
10678,APPL-00007203,20241014,4,335,40,77,127.78,0.00,1,127.78,127.78,PHP,56.500000,7219.57,3.20,Kept
10679,APPL-00009502,20241014,15,424,30,133,245.08,10.00,1,220.57,220.57,SEK,10.550000,2327.01,4.20,Kept
10680,APPL-00008290,20241014,21,379,1,98,135.47,0.00,2,135.47,270.94,SAR,3.750000,1016.02,3.40,Kept
10681,APPL-00008559,20241014,46,382,11,35,401.88,0.00,1,401.88,401.88,SGD,1.340000,538.52,3.90,Kept
10682,APPL-00006550,20241014,48,307,28,7,397.66,0.00,1,397.66,397.66,NGN,1550.000000,616373.00,4.03,Kept
10683,APPL-00009160,20241014,67,406,11,119,102.41,5.00,1,97.29,97.29,EUR,0.920000,89.51,3.90,Kept
10684,APPL-00000445,20241015,58,15,40,126,813.59,0.00,1,813.59,813.59,AUD,1.530000,1244.79,3.00,Kept
10685,APPL-00004434,20241015,181,219,2,126,471.15,7.00,2,438.17,876.34,EUR,0.920000,806.23,3.90,Kept
10686,APPL-00005648,20241015,113,273,13,119,460.89,0.00,3,460.89,1382.67,MYR,4.710000,6512.38,4.60,Kept
10687,APPL-00010260,20241015,26,451,19,7,127.45,0.00,1,127.45,127.45,THB,35.200000,4486.24,4.50,Kept
10688,APPL-00002359,20241015,716,111,1,130,934.65,0.00,1,934.65,934.65,COP,3960.000000,3701214.00,4.04,Kept
10689,APPL-00004387,20241015,871,217,39,87,941.78,7.00,3,875.86,2627.58,IDR,15700.000000,41253006.00,3.93,Kept
10690,APPL-00009551,20241015,883,422,6,82,922.59,7.00,2,858.01,1716.02,SEK,10.550000,18104.01,3.60,Kept
10691,APPL-00010733,20241015,883,469,11,16,1000.76,2.00,1,980.74,980.74,AED,3.670000,3599.32,3.93,Kept
10692,APPL-00005816,20241015,533,277,31,138,838.49,0.00,1,838.49,838.49,MXN,17.150000,14380.10,4.90,Kept
10693,APPL-00005597,20241015,246,271,25,7,1023.52,0.00,2,1023.52,2047.04,MYR,4.710000,9641.56,3.00,Kept
10694,APPL-00004363,20241015,326,216,4,74,739.57,2.00,2,724.78,1449.56,IDR,15700.000000,22758092.00,4.60,Kept
10695,APPL-00000064,20241015,1160,2,42,126,105.89,0.00,1,105.89,105.89,ARS,907.000000,96042.23,4.30,Kept
10696,APPL-00009450,20241015,1129,421,38,21,2110.12,10.00,1,1899.11,1899.11,SEK,10.550000,20035.61,4.20,Kept
10697,APPL-00009088,20241016,1175,402,41,133,26.92,7.00,2,25.04,50.08,EUR,0.920000,46.07,3.00,Kept
10698,APPL-00005176,20241016,1166,258,37,126,78.33,0.00,2,78.33,156.66,KES,129.000000,20209.14,4.80,Returned
10699,APPL-00007179,20241016,281,334,26,6,712.17,2.00,1,697.93,697.93,PHP,56.500000,39433.04,4.06,Kept
10700,APPL-00008198,20241016,827,375,39,139,952.46,0.00,1,952.46,952.46,SAR,3.750000,3571.73,4.10,Kept
10701,APPL-00009673,20241016,943,430,25,79,1123.40,0.00,2,1123.40,2246.80,CHF,0.880000,1977.18,3.60,Kept
10702,APPL-00006999,20241016,27,327,25,7,131.03,0.00,1,131.03,131.03,PKR,279.000000,36557.37,4.08,Kept
10703,APPL-00003229,20241016,16,147,7,133,265.39,7.00,4,246.81,987.24,EUR,0.920000,908.26,4.10,Kept
10704,APPL-00002950,20241016,55,135,7,7,760.75,7.00,8,707.50,5660.00,EUR,0.920000,5207.20,3.40,Kept
10705,APPL-00004856,20241017,52,241,7,98,389.80,0.00,1,389.80,389.80,EUR,0.920000,358.62,4.60,Kept
10706,APPL-00009477,20241017,44,423,5,42,315.59,0.00,2,315.59,631.18,SEK,10.550000,6658.95,4.10,Kept
10707,APPL-00002249,20241017,68,107,30,49,106.00,15.00,1,90.10,90.10,COP,3960.000000,356796.00,4.10,Kept
10708,APPL-00008560,20241017,147,382,41,91,569.95,10.00,2,512.96,1025.92,SGD,1.340000,1374.73,3.20,Kept
10709,APPL-00009256,20241017,16,413,19,140,241.70,5.00,1,229.61,229.61,EUR,0.920000,211.24,4.80,Kept
10710,APPL-00004621,20241017,11,227,28,119,569.54,0.00,1,569.54,569.54,EUR,0.920000,523.98,3.30,Kept
10711,APPL-00002800,20241017,13,129,3,98,250.86,10.00,1,225.77,225.77,EGP,30.900000,6976.29,3.50,Kept
10712,APPL-00009298,20241017,34,415,9,14,248.07,2.00,1,243.11,243.11,EUR,0.920000,223.66,3.83,Kept
10713,APPL-00007413,20241017,958,343,39,74,1122.33,3.00,2,1088.66,2177.32,PLN,3.970000,8643.96,4.20,Kept
10714,APPL-00005344,20241017,689,263,19,74,948.53,10.00,1,853.68,853.68,KES,129.000000,110124.72,4.20,Kept
10715,APPL-00002879,20241017,741,132,36,66,948.14,0.00,6,948.14,5688.84,EGP,30.900000,175785.16,4.40,Kept
10716,APPL-00005649,20241017,606,273,8,8,862.86,2.00,1,845.60,845.60,MYR,4.710000,3982.78,3.91,Kept
10717,APPL-00001355,20241017,1123,55,36,77,1926.06,5.00,1,1829.76,1829.76,BRL,4.970000,9093.91,4.80,Kept
10718,APPL-00004022,20241017,1088,192,42,119,1118.56,0.00,1,1118.56,1118.56,INR,83.500000,93399.76,3.90,Kept
10719,APPL-00011446,20241018,1126,517,26,133,2104.29,0.00,3,2104.29,6312.87,VND,24500.000000,154665315.00,4.07,Kept
10720,APPL-00008240,20241018,539,377,23,128,834.43,0.00,3,834.43,2503.29,SAR,3.750000,9387.34,4.10,Returned
10721,APPL-00004045,20241018,574,195,7,96,907.41,0.00,2,907.41,1814.82,INR,83.500000,151537.47,3.40,Kept
10722,APPL-00009451,20241018,309,421,5,58,721.59,0.00,1,721.59,721.59,SEK,10.550000,7612.77,3.70,Kept
10723,APPL-00001746,20241018,865,77,12,82,986.31,0.00,1,986.31,986.31,CLP,960.000000,946857.60,4.50,Returned
10724,APPL-00006123,20241018,895,291,25,115,1009.09,3.00,1,978.82,978.82,EUR,0.920000,900.51,3.93,Kept
10725,APPL-00004978,20241018,1042,248,41,21,556.27,10.00,5,500.64,2503.20,JPY,149.800000,374979.36,3.80,Kept
10726,APPL-00006097,20241018,1079,290,30,84,1125.45,2.00,2,1102.94,2205.88,EUR,0.920000,2029.41,3.92,Kept
10727,APPL-00001890,20241018,15,82,7,70,262.40,0.00,1,262.40,262.40,CLP,960.000000,251904.00,3.00,Kept
10728,APPL-00008337,20241018,15,381,25,105,244.45,0.00,1,244.45,244.45,SAR,3.750000,916.69,3.50,Kept
10729,APPL-00002446,20241018,3,115,36,140,137.01,7.00,1,127.42,127.42,DKK,6.900000,879.20,3.80,Kept
10730,APPL-00001856,20241018,152,81,16,77,568.29,0.00,1,568.29,568.29,CLP,960.000000,545558.40,4.20,Kept
10731,APPL-00010677,20241018,68,467,15,126,106.32,10.00,2,95.69,191.38,AED,3.670000,702.36,4.60,Kept
10732,APPL-00009839,20241019,62,437,42,112,312.61,0.00,1,312.61,312.61,TWD,31.800000,9941.00,3.80,Kept
10733,APPL-00002180,20241019,49,104,22,98,424.38,0.00,4,424.38,1697.52,CNY,7.240000,12290.04,4.40,Kept
10734,APPL-00009626,20241019,50,428,3,49,402.71,0.00,1,402.71,402.71,CHF,0.880000,354.38,4.90,Kept
10735,APPL-00008876,20241019,75,393,14,49,1309.53,15.00,1,1113.10,1113.10,KRW,1328.000000,1478196.80,3.83,Kept
10736,APPL-00008561,20241019,34,382,13,14,231.21,5.00,1,219.65,219.65,SGD,1.340000,294.33,3.20,Returned
10737,APPL-00007838,20241019,30,360,6,63,235.30,0.00,3,235.30,705.90,EUR,0.920000,649.43,4.40,Kept
10738,APPL-00010734,20241019,20,469,35,112,105.44,0.00,1,105.44,105.44,AED,3.670000,386.96,3.93,Kept
10739,APPL-00010527,20241019,1059,461,2,105,6893.36,2.00,7,6755.49,47288.43,TRY,30.500000,1442297.11,4.00,Kept
10740,APPL-00010005,20241019,914,443,37,85,998.17,10.00,2,898.35,1796.70,TWD,31.800000,57135.06,3.30,Kept
10741,APPL-00003213,20241019,204,146,11,14,780.04,10.00,3,702.04,2106.12,EUR,0.920000,1937.63,3.20,Kept
10742,APPL-00010391,20241019,1122,456,4,133,2040.34,0.00,5,2040.34,10201.70,TRY,30.500000,311151.85,4.07,Kept
10743,APPL-00005272,20241019,1091,261,40,84,1120.88,0.00,1,1120.88,1120.88,KES,129.000000,144593.52,4.40,Kept
10744,APPL-00002384,20241020,372,112,35,2,603.08,10.00,1,542.77,542.77,COP,3960.000000,2149369.20,4.80,Kept
10745,APPL-00009691,20241020,554,431,34,11,834.39,3.00,2,809.36,1618.72,CHF,0.880000,1424.47,3.50,Kept
10746,APPL-00002383,20241020,509,112,36,138,738.93,0.00,5,738.93,3694.65,COP,3960.000000,14630814.00,3.30,Kept
10747,APPL-00009206,20241020,823,410,13,41,872.50,0.00,1,872.50,872.50,EUR,0.920000,802.70,3.60,Kept
10748,APPL-00009503,20241020,1056,424,41,91,555.14,3.00,1,538.49,538.49,SEK,10.550000,5681.07,4.60,Kept
10749,APPL-00008051,20241020,1080,369,3,35,1042.28,0.00,1,1042.28,1042.28,RUB,91.500000,95368.62,4.60,Kept
10750,APPL-00009793,20241020,1082,435,41,70,1142.26,3.00,1,1107.99,1107.99,CHF,0.880000,975.03,3.40,Kept
10751,APPL-00003052,20241020,1081,139,6,49,1069.61,7.00,2,994.74,1989.48,EUR,0.920000,1830.32,4.20,Kept
10752,APPL-00004576,20241020,19,225,16,56,104.72,10.00,3,94.25,282.75,EUR,0.920000,260.13,3.40,Kept
10753,APPL-00006902,20241020,19,323,6,42,97.01,15.00,1,82.46,82.46,PKR,279.000000,23006.34,3.20,Kept
10754,APPL-00008021,20241020,6,368,25,112,172.49,0.00,2,172.49,344.98,RUB,91.500000,31565.67,3.95,Kept
10755,APPL-00003475,20241020,15,161,41,7,259.66,0.00,1,259.66,259.66,EUR,0.920000,238.89,3.98,Kept
10756,APPL-00006862,20241020,17,321,35,63,104.41,0.00,1,104.41,104.41,NOK,10.650000,1111.97,4.40,Kept
10757,APPL-00007687,20241020,67,354,5,112,96.04,15.00,1,81.63,81.63,EUR,0.920000,75.10,3.20,Kept
10758,APPL-00002976,20241020,64,136,19,140,280.62,7.00,1,260.98,260.98,EUR,0.920000,240.10,3.94,Kept
10759,APPL-00002325,20241021,58,110,41,56,774.17,15.00,1,658.04,658.04,COP,3960.000000,2605838.40,4.06,Kept
10760,APPL-00003594,20241021,44,168,39,105,321.05,2.00,1,314.63,314.63,EUR,0.920000,289.46,4.30,Kept
10761,APPL-00005108,20241021,166,255,17,84,538.80,10.00,1,484.92,484.92,JPY,149.800000,72641.02,3.91,Kept
10762,APPL-00010590,20241021,28,464,34,56,126.34,15.00,1,107.39,107.39,AED,3.670000,394.12,4.08,Kept
10763,APPL-00009866,20241021,1072,438,12,119,6466.51,7.00,1,6013.85,6013.85,TWD,31.800000,191240.43,3.80,Kept
10764,APPL-00002297,20241021,1018,109,22,104,439.63,2.00,5,430.84,2154.20,COP,3960.000000,8530632.00,3.30,Kept
10765,APPL-00011313,20241021,850,512,30,101,832.06,0.00,1,832.06,832.06,VND,24500.000000,20385470.00,4.80,Kept
10766,APPL-00001415,20241021,239,59,15,105,1148.60,5.00,2,1091.17,2182.34,BRL,4.970000,10846.23,4.02,Exchanged
10767,APPL-00005921,20241021,228,283,27,91,735.38,0.00,1,735.38,735.38,MXN,17.150000,12611.77,3.93,Kept
10768,APPL-00004528,20241021,224,223,4,98,775.38,0.00,1,775.38,775.38,EUR,0.920000,713.35,3.70,Kept
10769,APPL-00005685,20241021,1124,274,41,35,1868.69,0.00,1,1868.69,1868.69,MXN,17.150000,32048.03,5.00,Kept
10770,APPL-00000031,20241021,1176,1,20,63,31.10,10.00,1,27.99,27.99,ARS,907.000000,25386.93,4.60,Kept
10771,APPL-00007000,20241022,1173,327,4,77,36.59,10.00,5,32.93,164.65,PKR,279.000000,45937.35,3.93,Kept
10772,APPL-00009692,20241022,1172,431,11,105,39.29,3.00,1,38.11,38.11,CHF,0.880000,33.54,3.50,Kept
10773,APPL-00010678,20241022,1161,467,21,35,93.02,0.00,2,93.02,186.04,AED,3.670000,682.77,3.95,Kept
10774,APPL-00009029,20241022,1111,399,4,21,1353.26,0.00,1,1353.26,1353.26,KRW,1328.000000,1797129.28,3.90,Kept
10775,APPL-00010229,20241022,333,450,15,138,615.61,0.00,1,615.61,615.61,THB,35.200000,21669.47,3.80,Returned
10776,APPL-00007279,20241022,828,338,28,4,850.67,0.00,1,850.67,850.67,PHP,56.500000,48062.85,3.70,Kept
10777,APPL-00004239,20241022,834,211,22,45,827.82,0.00,1,827.82,827.82,IDR,15700.000000,12996774.00,4.10,Kept
10778,APPL-00011341,20241022,954,513,5,11,1249.25,7.00,4,1161.80,4647.20,VND,24500.000000,113856400.00,4.10,Kept
10779,APPL-00005426,20241022,1059,266,16,70,7543.16,2.00,1,7392.30,7392.30,MYR,4.710000,34817.73,4.02,Kept
10780,APPL-00002694,20241022,28,125,11,28,129.70,10.00,1,116.73,116.73,EGP,30.900000,3606.96,4.08,Kept
10781,APPL-00006789,20241022,32,317,35,49,266.87,0.00,1,266.87,266.87,NOK,10.650000,2842.17,3.83,Kept
10782,APPL-00005886,20241022,31,282,10,21,237.86,3.00,1,230.72,230.72,MXN,17.150000,3956.85,3.83,Kept
10783,APPL-00006392,20241022,35,300,4,105,242.91,0.00,2,242.91,485.82,NZD,1.630000,791.89,3.30,Kept
10784,APPL-00003511,20241022,23,163,8,84,126.46,15.00,1,107.49,107.49,EUR,0.920000,98.89,3.30,Kept
10785,APPL-00010620,20241022,8,465,37,140,161.03,0.00,1,161.03,161.03,AED,3.670000,590.98,4.40,Kept
10786,APPL-00008052,20241022,3,369,29,133,130.18,7.00,2,121.07,242.14,RUB,91.500000,22155.81,4.10,Kept
10787,APPL-00001921,20241022,141,83,42,21,625.25,0.00,5,625.25,3126.25,CLP,960.000000,3001200.00,3.94,Kept
10788,APPL-00005345,20241022,102,263,13,140,419.85,5.00,1,398.86,398.86,KES,129.000000,51452.94,3.97,Kept
10789,APPL-00007466,20241023,115,345,1,7,456.49,0.00,2,456.49,912.98,PLN,3.970000,3624.53,3.10,Returned
10790,APPL-00010291,20241023,189,452,27,49,513.42,0.00,2,513.42,1026.84,THB,35.200000,36144.77,3.91,Kept
10791,APPL-00004477,20241023,63,221,22,70,295.31,0.00,2,295.31,590.62,EUR,0.920000,543.37,4.10,Kept
10792,APPL-00000475,20241023,12,16,1,84,542.07,0.00,1,542.07,542.07,AUD,1.530000,829.37,4.80,Kept
10793,APPL-00009089,20241023,19,402,11,126,96.03,3.00,2,93.15,186.30,EUR,0.920000,171.40,3.50,Kept
10794,APPL-00004921,20241023,27,245,6,63,123.73,0.00,3,123.73,371.19,JPY,149.800000,55604.26,4.30,Kept
10795,APPL-00002165,20241023,1073,103,40,28,7486.86,5.00,2,7112.52,14225.04,CNY,7.240000,102989.29,4.02,Kept
10796,APPL-00007818,20241023,693,359,35,118,1073.90,3.00,6,1041.68,6250.08,EUR,0.920000,5750.07,3.80,Kept
10797,APPL-00008022,20241023,266,368,42,119,1094.96,0.00,2,1094.96,2189.92,RUB,91.500000,200377.68,4.60,Kept
10798,APPL-00009030,20241023,567,399,10,114,911.22,2.00,2,893.00,1786.00,KRW,1328.000000,2371808.00,4.30,Returned
10799,APPL-00008053,20241023,590,369,29,12,934.24,0.00,1,934.24,934.24,RUB,91.500000,85482.96,3.30,Kept
10800,APPL-00000798,20241024,593,30,16,55,844.99,2.00,6,828.09,4968.54,BDT,110.000000,546539.40,3.30,Kept
10801,APPL-00003116,20241024,600,141,35,44,955.86,2.00,1,936.74,936.74,EUR,0.920000,861.80,4.40,Kept
10802,APPL-00008765,20241024,461,389,39,137,1118.24,3.00,2,1084.69,2169.38,ZAR,18.900000,41001.28,4.80,Exchanged
10803,APPL-00002055,20241024,368,93,10,66,561.66,7.00,1,522.34,522.34,CNY,7.240000,3781.74,3.60,Kept
10804,APPL-00006171,20241024,671,293,21,116,867.51,0.00,3,867.51,2602.53,EUR,0.920000,2394.33,4.00,Kept
10805,APPL-00004118,20241024,917,204,41,55,964.13,0.00,1,964.13,964.13,INR,83.500000,80504.85,4.10,Kept
10806,APPL-00001642,20241024,1068,72,40,56,7482.88,5.00,2,7108.74,14217.48,CAD,1.360000,19335.77,4.30,Kept
10807,APPL-00001308,20241024,1041,52,7,126,600.23,15.00,1,510.20,510.20,BRL,4.970000,2535.69,3.97,Kept
10808,APPL-00003136,20241024,20,142,39,112,92.33,7.00,1,85.87,85.87,EUR,0.920000,79.00,3.93,Kept
10809,APPL-00001031,20241024,45,38,32,70,403.32,3.00,3,391.22,1173.66,EUR,0.920000,1079.77,4.03,Exchanged
10810,APPL-00004577,20241024,1171,225,38,119,37.43,10.00,2,33.69,67.38,EUR,0.920000,61.99,3.93,Kept
10811,APPL-00007839,20241025,1162,360,27,91,99.20,15.00,1,84.32,84.32,EUR,0.920000,77.57,4.90,Kept
10812,APPL-00007573,20241025,115,349,21,126,476.77,10.00,2,429.09,858.18,PLN,3.970000,3406.97,3.97,Kept
10813,APPL-00002360,20241025,12,111,15,84,574.99,0.00,1,574.99,574.99,COP,3960.000000,2276960.40,4.70,Kept
10814,APPL-00002104,20241025,3,98,3,133,120.20,0.00,2,120.20,240.40,CNY,7.240000,1740.50,4.05,Kept
10815,APPL-00011042,20241025,5,486,19,98,161.27,0.00,1,161.27,161.27,GBP,0.790000,127.40,3.95,Kept
10816,APPL-00007662,20241025,967,353,22,4,1256.03,2.00,2,1230.91,2461.82,EUR,0.920000,2264.87,3.96,Kept
10817,APPL-00007946,20241026,972,365,27,12,1143.54,5.00,1,1086.36,1086.36,RUB,91.500000,99401.94,4.00,Kept
10818,APPL-00004578,20241026,1058,225,39,42,619.28,15.00,4,526.39,2105.56,EUR,0.920000,1937.12,4.40,Kept
10819,APPL-00002722,20241026,374,126,35,125,581.17,0.00,1,581.17,581.17,EGP,30.900000,17958.15,4.20,Kept
10820,APPL-00008562,20241026,358,382,38,75,633.60,0.00,3,633.60,1900.80,SGD,1.340000,2547.07,4.02,Kept
10821,APPL-00000980,20241026,301,36,38,78,708.56,2.00,1,694.39,694.39,BDT,110.000000,76382.90,4.90,Kept
10822,APPL-00001800,20241026,269,79,38,19,657.24,2.00,2,644.10,1288.20,CLP,960.000000,1236672.00,3.00,Kept
10823,APPL-00005240,20241026,234,260,25,28,1153.77,15.00,1,980.70,980.70,KES,129.000000,126510.30,4.90,Kept
10824,APPL-00001436,20241026,44,60,13,28,303.55,3.00,1,294.44,294.44,BRL,4.970000,1463.37,4.60,Kept
10825,APPL-00003703,20241026,1167,175,38,119,136.14,0.00,5,136.14,680.70,HKD,7.820000,5323.07,3.80,Kept
10826,APPL-00009428,20241027,42,420,40,63,318.54,0.00,1,318.54,318.54,SEK,10.550000,3360.60,3.60,Kept
10827,APPL-00003302,20241027,84,151,26,84,1384.60,0.00,5,1384.60,6923.00,EUR,0.920000,6369.16,3.83,Kept
10828,APPL-00009647,20241027,175,429,15,42,528.50,2.00,1,517.93,517.93,CHF,0.880000,455.78,4.30,Kept
10829,APPL-00010735,20241027,12,469,8,133,517.04,2.00,2,506.70,1013.40,AED,3.670000,3719.18,4.40,Kept
10830,APPL-00008072,20241027,23,370,25,84,127.84,2.00,1,125.28,125.28,RUB,91.500000,11463.12,4.60,Kept
10831,APPL-00005533,20241027,29,269,15,105,264.68,3.00,3,256.74,770.22,MYR,4.710000,3627.74,3.40,Returned
10832,APPL-00000573,20241027,37,20,9,140,316.33,7.00,3,294.19,882.57,EUR,0.920000,811.96,3.00,Kept
10833,APPL-00009070,20241027,272,401,12,15,720.06,0.00,2,720.06,1440.12,EUR,0.920000,1324.91,4.06,Kept
10834,APPL-00003991,20241027,324,188,6,13,711.27,0.00,2,711.27,1422.54,INR,83.500000,118782.09,5.00,Kept
10835,APPL-00005817,20241027,481,277,37,80,1166.41,5.00,8,1108.09,8864.72,MXN,17.150000,152029.95,4.15,Kept
10836,APPL-00001681,20241027,952,74,8,38,1277.23,10.00,1,1149.51,1149.51,CAD,1.360000,1563.33,3.96,Returned
10837,APPL-00007574,20241027,937,349,19,108,1150.96,0.00,1,1150.96,1150.96,PLN,3.970000,4569.31,4.30,Kept
10838,APPL-00000671,20241028,1044,25,5,49,606.48,0.00,1,606.48,606.48,EUR,0.920000,557.96,3.40,Kept
10839,APPL-00008604,20241028,1055,383,17,28,619.32,0.00,1,619.32,619.32,ZAR,18.900000,11705.15,4.20,Kept
10840,APPL-00001857,20241028,814,81,7,131,856.14,0.00,2,856.14,1712.28,CLP,960.000000,1643788.80,4.10,Kept
10841,APPL-00006577,20241028,761,308,11,134,793.56,0.00,1,793.56,793.56,NGN,1550.000000,1230018.00,5.00,Kept
10842,APPL-00010832,20241028,464,473,24,122,1137.92,3.00,2,1103.78,2207.56,GBP,0.790000,1743.97,3.90,Kept
10843,APPL-00007101,20241028,618,331,34,75,859.01,0.00,1,859.01,859.01,PKR,279.000000,239663.79,4.60,Kept
10844,APPL-00008798,20241028,407,390,3,92,926.18,0.00,2,926.18,1852.36,ZAR,18.900000,35009.60,4.80,Kept
10845,APPL-00000549,20241028,23,19,23,126,127.53,10.00,1,114.78,114.78,EUR,0.920000,105.60,4.10,Kept
10846,APPL-00010190,20241028,22,449,37,63,128.77,3.00,4,124.91,499.64,THB,35.200000,17587.33,3.88,Kept
10847,APPL-00006146,20241028,196,292,40,14,533.24,3.00,2,517.24,1034.48,EUR,0.920000,951.72,3.20,Kept
10848,APPL-00008563,20241028,79,382,6,21,1267.34,0.00,1,1267.34,1267.34,SGD,1.340000,1698.24,3.10,Kept
10849,APPL-00000393,20241029,118,13,3,63,465.83,2.00,1,456.51,456.51,AUD,1.530000,698.46,3.90,Kept
10850,APPL-00000157,20241029,62,5,4,119,310.25,0.00,3,310.25,930.75,ARS,907.000000,844190.25,3.60,Returned
10851,APPL-00008564,20241029,641,382,36,2,876.16,0.00,2,876.16,1752.32,SGD,1.340000,2348.11,3.97,Kept
10852,APPL-00000649,20241029,1070,24,35,105,6780.15,2.00,6,6644.55,39867.30,EUR,0.920000,36677.92,4.20,Kept
10853,APPL-00005065,20241029,1166,253,14,98,72.93,0.00,1,72.93,72.93,JPY,149.800000,10924.91,3.20,Kept
10854,APPL-00011224,20241029,1168,504,37,98,122.00,0.00,1,122.00,122.00,USD,1.000000,122.00,4.00,Kept
10855,APPL-00001437,20241029,1172,60,18,35,39.46,0.00,2,39.46,78.92,BRL,4.970000,392.23,3.80,Kept
10856,APPL-00002422,20241029,1101,114,13,133,1225.68,0.00,1,1225.68,1225.68,COP,3960.000000,4853692.80,3.20,Kept
10857,APPL-00009648,20241029,1135,429,6,91,2093.70,15.00,1,1779.64,1779.64,CHF,0.880000,1566.08,4.30,Kept
10858,APPL-00009720,20241029,1143,432,23,42,2425.56,0.00,2,2425.56,4851.12,CHF,0.880000,4268.99,3.10,Kept
10859,APPL-00003937,20241030,1162,182,1,140,105.70,0.00,1,105.70,105.70,HKD,7.820000,826.57,4.20,Kept
10860,APPL-00004256,20241030,922,212,39,24,1208.83,0.00,2,1208.83,2417.66,IDR,15700.000000,37957262.00,3.96,Kept
